CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,YEAR,UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
2021-10-12,17:34,UNKNOWN,,40.7602045,-73.901662,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4466965.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2021,11986833,10/12/2021,17:34,f9541b28-ffac-4fdb-8a88-d9b2cda0721c,Occupant,Unspecified,20084457.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2021-10-08,11:30,UNKNOWN,,40.5773235,-74.0056913,LYME AVENUE,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4466967.0,Sedan,,,,,2021,11985960,10/08/2021,11:30,4058e84f-6928-4332-adda-cdcfcfaeb047,Pedestrian,Injured,,46.0,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Does Not Apply,Fracture - Distorted - Dislocation,Pedestrian,Unspecified,Unspecified,M
2022-04-07,15:50,BROOKLYN,11215.0,40.66917,-73.98631,9 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4518641.0,Sedan,,,,,2022,12182919,04/07/2022,15:50,e508f93a-8454-40c6-8e0a-737cbacf7365,Occupant,Unspecified,20197689.0,5.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Unknown,,,Does Not Apply,Passenger,,,M
2022-04-06,13:00,BROOKLYN,11213.0,40.668507,-73.92561,BUFFALO AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4518743.0,Sedan,Sedan,,,,2022,12183005,04/06/2022,13:00,25b79748-7899-45bd-8ad8-898b67634f6f,Occupant,Unspecified,,,,,,,,,,,Witness,,,
2022-04-09,17:15,UNKNOWN,,40.85025,-73.9007,EAST BURNSIDE AVENUE,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4518633.0,Station Wagon/Sport Utility Vehicle,Bike,,,,2022,12183112,04/09/2022,17:15,a5234928-b98e-4cc7-8341-5e30df581796,Bicyclist,Injured,20197815.0,15.0,Ejected,Conscious,Head,Driver,,,,Abrasion,Driver,,,M
2022-04-11,18:05,UNKNOWN,,40.76912,-73.95505,1 AVENUE,,,0,0,0,0,0,0,0,0,Illnes,Unspecified,,,,4518192.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12181095,04/11/2022,18:05,62c2e217-3d57-42f6-a5f0-cba695daf288,Occupant,Unspecified,20196629.0,55.0,,,,,,,,,Registrant,,,M
2022-04-11,9:45,UNKNOWN,,40.70546,-73.7949,165 STREET,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4518068.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12180938,04/11/2022,9:45,fef8fd7d-3d5f-449f-954a-ea49070b49df,Occupant,Unspecified,20196539.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-08,18:51,BROOKLYN,11213.0,40.677715,-73.93587,ATLANTIC AVENUE,TROY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4518694.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12182858,04/08/2022,18:51,262b1909-2a91-46b4-82cc-dc50a0417142,Occupant,Unspecified,20197655.0,25.0,,,,,,,,,Registrant,,,M
2022-04-07,9:15,UNKNOWN,,40.750828,-74.00189,WEST 28 STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4518626.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12182784,04/07/2022,9:15,b4cde2a7-a316-4d17-ae7c-855440e0583a,Occupant,Unspecified,20197607.0,,,,,,,,,,Registrant,,,
2022-04-11,0:35,BROOKLYN,11230.0,40.61562,-73.95959,AVENUE N,EAST 15 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4517921.0,Sedan,Sedan,,,,2022,12179560,04/11/2022,0:35,430f80b1-d5f2-45b5-8e0b-4cc3d05a5746,Occupant,Unspecified,,,,,,,,,,,Witness,,,
2022-04-11,11:00,UNKNOWN,,40.77105,-73.76265,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4518155.0,Station Wagon/Sport Utility Vehicle,Van,,,,2022,12180951,04/11/2022,11:00,afe075e5-b3d3-4a92-b3c1-67363b2f135b,Occupant,Unspecified,20196548.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-09,0:10,QUEENS,11694.0,40.57948,-73.84005,,,250       BEACH 119 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4518607.0,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2022,12182747,04/09/2022,0:10,2c2701fc-f09b-4020-a977-337d864ed8d3,Occupant,Unspecified,20197584.0,51.0,,,,,,,,,Registrant,,,F
2022-04-11,7:32,BRONX,10462.0,40.853363,-73.866745,,,2105      CRUGER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4518311.0,Station Wagon/Sport Utility Vehicle,Bus,,,,2022,12181956,04/11/2022,7:32,b830fe89-2203-44f0-91c1-869c9af01478,Occupant,Unspecified,20197124.0,10.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
2021-10-11,14:00,QUEENS,11385.0,40.7043845,-73.9018151,FOREST AVENUE,67 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4467094.0,Station Wagon/Sport Utility Vehicle,,,,,2021,11986795,10/11/2021,14:00,4b0baf78-e693-409b-9734-6a6854e27e23,Occupant,Unspecified,20084429.0,36.0,,,,,,,,,Registrant,,,M
2022-04-11,19:00,UNKNOWN,,40.814487,-73.95547,WEST 128 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4518706.0,Sedan,,,,,2022,12182756,04/11/2022,19:00,96457cca-a81d-4c02-a222-7d3e0f6e1366,Occupant,Unspecified,20197590.0,60.0,,,,,,,,,Registrant,,,M
2022-04-11,5:55,UNKNOWN,,40.771305,-73.87664,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,4518302.0,Sedan,,,,,2022,12182318,04/11/2022,5:55,7f337b71-f8a1-49ec-8a53-a928030624b5,Occupant,Unspecified,20197318.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2021-10-12,10:05,BROOKLYN,11204.0,40.6165212,-73.9858588,65 STREET,20 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4467103.0,Sedan,,,,,2021,11986387,10/12/2021,10:05,42ec414c-eb41-45ad-a6aa-fc1cc3e2107c,Occupant,Unspecified,20084184.0,20.0,,,,,,,,,Registrant,,,M
2021-10-12,10:05,BROOKLYN,11204.0,40.6165212,-73.9858588,65 STREET,20 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4467103.0,Sedan,,,,,2021,11986384,10/12/2021,10:05,d5e2f3cf-fb38-477d-afb7-c6d5570cbea1,Occupant,Unspecified,20084184.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-11,5:58,MANHATTAN,10013.0,40.72298,-74.01161,WEST STREET,VESTRY STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4518209.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12180698,04/11/2022,5:58,b147d869-fc1a-4477-9326-95d8fe673c80,Occupant,Unspecified,20196399.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2021-10-12,15:20,UNKNOWN,,40.8100093,-73.958721,AMSTERDAM AVENUE,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4467109.0,Station Wagon/Sport Utility Vehicle,MOPED,,,,2021,11985699,10/12/2021,15:20,e270355a-8caa-4779-a1fa-12eeca917c31,Occupant,Unspecified,20083801.0,11.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F
2022-04-11,8:56,UNKNOWN,,40.67973,-73.9374,FULTON STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4518730.0,Sedan,Sedan,,,,2022,12182864,04/11/2022,8:56,7b10ac74-aa36-4ebd-9d39-d5658c0624c1,Occupant,Unspecified,20197661.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
2022-04-11,8:35,MANHATTAN,10036.0,40.761974,-73.99376,,,648       10 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4518120.0,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12180652,04/11/2022,8:35,0b8d8131-c51d-4855-b348-7814ab382736,Occupant,Unspecified,20196377.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-05,9:45,UNKNOWN,,40.73243,-73.83512,VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4518644.0,Sedan,Box Truck,Box Truck,,,2022,12183515,04/05/2022,9:45,3361d7be-1f11-4c03-b48f-a6d6f9d7f138,Occupant,Injured,20198037.0,22.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,M
2022-04-11,17:50,UNKNOWN,,40.835445,-73.923386,JEROME AVENUE,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4518237.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12181274,04/11/2022,17:50,e826322f-9b90-4ee3-b871-d7e7cfcd7f71,Occupant,Unspecified,20196728.0,42.0,,,,,,,,,Registrant,,,M
2022-04-04,1:00,UNKNOWN,,40.830402,-73.837654,HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4518645.0,Sedan,,,,,2022,12183292,04/04/2022,1:00,1556e341-a4a4-458e-8118-db5e5eb4abdf,Occupant,Unspecified,20197911.0,25.0,,,,,,,,,Registrant,,,F
2022-04-11,12:00,BROOKLYN,11203.0,40.647007,-73.946266,NEW YORK AVENUE,TILDEN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4518300.0,Station Wagon/Sport Utility Vehicle,Bike,,,,2022,12182544,04/11/2022,12:00,2a3267e2-031d-4bb3-99fd-80b9db8e836f,Occupant,Unspecified,20197476.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-11,6:29,UNKNOWN,,40.654984,-74.00711,GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4518397.0,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12182135,04/11/2022,6:29,839af26a-4051-4d23-8df2-565bd8b3e61c,Occupant,Unspecified,20197207.0,38.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
2022-04-11,17:46,UNKNOWN,,40.833126,-73.828285,BRUCKNER EXPRESSWAY,BAISLEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4518421.0,Sedan,,,,,2022,12182312,04/11/2022,17:46,f71bfeff-51f8-47ac-84ac-4ceeee6a077e,Occupant,Unspecified,20197314.0,14.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
2022-04-11,17:46,UNKNOWN,,40.833126,-73.828285,BRUCKNER EXPRESSWAY,BAISLEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4518421.0,Sedan,,,,,2022,12182313,04/11/2022,17:46,9afb8f6c-9de1-4e2e-82cc-5c18893e675d,Occupant,Unspecified,20197314.0,36.0,,,,,,,,,Registrant,,,M
2022-04-11,16:20,BROOKLYN,11206.0,40.699833,-73.95609,,,178       WALLABOUT STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4518748.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12183581,04/11/2022,16:20,7e1433c8-1ca7-47be-85c9-0a79cf4b7cac,Occupant,Unspecified,20198076.0,27.0,,,,,,,,,Registrant,,,M
2022-04-11,16:20,BROOKLYN,11206.0,40.699833,-73.95609,,,178       WALLABOUT STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4518748.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12183580,04/11/2022,16:20,38f12a8d-b090-4b1d-b289-0c0757d8c75f,Occupant,Unspecified,20198077.0,55.0,,,,,,,,,Registrant,,,F
2022-04-11,8:23,BROOKLYN,11207.0,40.67315,-73.896194,PENNSYLVANIA AVENUE,GLENMORE AVENUE,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Following Too Closely,,,,4518670.0,Sedan,Dump,,,,2022,12183769,04/11/2022,8:23,56c9adda-9146-4f3f-afdf-96d6cef0e913,Occupant,Injured,20198187.0,36.0,Not Ejected,Conscious,Back,Driver,Lap Belt,,,None Visible,Driver,,,F
2022-04-11,14:56,BRONX,10465.0,40.8266,-73.82084,EDISON AVENUE,RANDALL AVENUE,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4518272.0,Sedan,E-Scooter,,,,2022,12182317,04/11/2022,14:56,35deb33a-a4e9-49a2-9b43-ace5fa31ca2d,Occupant,Unspecified,20197316.0,65.0,,,,,,,,,Registrant,,,M
2021-10-12,15:59,BROOKLYN,11207.0,40.6545182,-73.8822143,FLATLANDS AVENUE,VAN SICLEN AVENUE,,3,0,0,0,0,0,3,0,Unsafe Speed,Turning Improperly,,,,4467256.0,Sedan,Sedan,,,,2021,11987012,10/12/2021,15:59,3468d6c4-df4c-4479-8b87-75de7de36d47,Occupant,Unspecified,20084556.0,3.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,F
2021-10-12,18:05,BROOKLYN,11207.0,40.6795349,-73.9004708,BUSHWICK AVENUE,HIGHLAND BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4467272.0,Sedan,Pick-up Truck,,,,2021,11987017,10/12/2021,18:05,dae6bbf2-f965-4957-82e5-1c6463bff061,Occupant,Unspecified,20084557.0,,,,,,,,,,Registrant,,,U
2021-10-09,4:21,MANHATTAN,10035.0,40.8050639,-73.9411654,MADISON AVENUE,EAST 124 STREET,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,,,,4467275.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2021,11985985,10/09/2021,4:21,42c8e010-ae5d-48cf-8c57-e0db4572185e,Occupant,Injured,20083959.0,31.0,Not Ejected,Conscious,Head,Unknown,Unknown,,,Complaint of Pain or Nausea,Driver,,,M
2022-04-11,13:00,BROOKLYN,11203.0,0.0,0.0,,,471       CLARKSON AVENUE,0,0,0,0,0,0,0,0,Eating or Drinking,Unspecified,,,,4518212.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12180844,04/11/2022,13:00,97d21a02-c1df-42d8-9307-e7446317d44f,Occupant,Unspecified,20196489.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-09,12:30,UNKNOWN,,40.71282,-73.90378,METROPOLITAN AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4518656.0,Station Wagon/Sport Utility Vehicle,,,,,2022,12183556,04/09/2022,12:30,ef7f380b-69c7-455c-9594-515183e58705,Occupant,Unspecified,20198060.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-11,23:30,UNKNOWN,,40.69687,-73.923035,CENTRAL AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4518342.0,Taxi,Sedan,,,,2022,12182290,04/11/2022,23:30,41e89342-7b77-471d-9bb6-39f03534bdda,Occupant,Unspecified,20197301.0,35.0,,,,,,,,,Registrant,,,M
2022-04-11,8:00,MANHATTAN,10001.0,40.750988,-73.99063,7 AVENUE,WEST 34 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4518521.0,Bike,,,,,2022,12181617,04/11/2022,8:00,17a3d88a-77cc-42ac-b717-8bbc0edf060c,Bicyclist,Unspecified,20196942.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Helmet Only (In-Line Skater/Bicyclist),,,Does Not Apply,Driver,,,M
2022-01-17,11:30,MANHATTAN,10038.0,40.70563,-74.005295,,,161       MAIDEN LANE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4495267.0,Sedan,Sedan,,,,2022,12183822,01/17/2022,11:30,53bb51e2-d04d-461c-83ba-a1ac5c5d0336,Occupant,Unspecified,20198221.0,,,,,,,,,,Registrant,,,
2022-04-07,21:57,QUEENS,11385.0,40.693844,-73.89692,CABOT ROAD,CYPRESS AVENUE,,1,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4519132.0,E-Bike,,,,,2022,12225360,04/07/2022,21:57,0fe811aa-27d1-42d0-b29a-abaebd2a0e51,Other Motorized,Injured,20221745.0,28.0,Ejected,Conscious,Knee-Lower Leg Foot,Driver,Unknown,,,Contusion - Bruise,Driver,,,M
2022-04-12,17:00,BROOKLYN,11236.0,40.63068,-73.91847,,,1910      RALPH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4518479.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12181927,04/12/2022,17:00,3c3bc78a-e004-4027-9c43-1cf11342404a,Occupant,Unspecified,20197108.0,67.0,,,,,,,,,Registrant,,,M
2022-04-12,0:15,QUEENS,11377.0,40.74251,-73.90734,58 STREET,44 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4518176.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12181298,04/12/2022,0:15,9a655e24-c75d-4912-a0ef-6e164b000793,Occupant,Unspecified,20196741.0,74.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
2022-04-12,14:36,UNKNOWN,,40.75781,-73.97353,PARK AVENUE,,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,4518514.0,Box Truck,,,,,2022,12181708,04/12/2022,14:36,8948a0cb-51d0-44c2-929e-a9a8a5e96142,Occupant,Unspecified,20196988.0,,,,,,,,,,Registrant,,,
2022-04-12,0:21,BROOKLYN,11229.0,40.597263,-73.95101,OCEAN AVENUE,AVENUE V,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4518206.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12181040,04/12/2022,0:21,240457b3-9ccf-4d04-b404-64c84ba6bfee,Occupant,Unspecified,20196599.0,37.0,,,,,,,,,Registrant,,,M
2022-04-12,16:20,MANHATTAN,10035.0,40.804066,-73.93267,2 AVENUE,EAST 127 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4518582.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12183080,04/12/2022,16:20,da874b78-cbfc-46e3-8e72-f799f73ca1a2,Occupant,Unspecified,20197794.0,36.0,,,,,,,,,Registrant,,,M
2022-04-08,13:04,BRONX,10461.0,40.841667,-73.843544,WESTCHESTER SQUARE,PONTON AVENUE,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,Unspecified,,,4519010.0,Concrete Mixer,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12184567,04/08/2022,13:04,a97836bd-4785-4e43-88aa-008c53d4d473,Occupant,Unspecified,20198611.0,,,,,,,,,,Registrant,,,
2022-04-08,13:04,BRONX,10461.0,40.841667,-73.843544,WESTCHESTER SQUARE,PONTON AVENUE,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,Unspecified,,,4519010.0,Concrete Mixer,Sedan,Station Wagon/Sport Utility Vehicle,,,2022,12184570,04/08/2022,13:04,c4fbd8d7-c391-4bb2-8a9d-7e752bd767fd,Occupant,Unspecified,20198610.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-12,10:57,BRONX,10467.0,40.881073,-73.878494,EAST GUN HILL ROAD,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4518369.0,Ambulance,Ambulance,,,,2022,12182166,04/12/2022,10:57,fba8b679-ee26-4b83-805c-7293afeba359,Occupant,Unspecified,20197227.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
2022-04-09,12:45,UNKNOWN,,40.680977,-74.00498,HAMILTON AVENUE,COLUMBIA STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4518973.0,Sedan,Sedan,,,,2022,12183866,04/09/2022,12:45,13085d23-2a26-47d0-9e90-45360bbf193c,Occupant,Unspecified,20198249.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,U
2022-04-12,7:30,BROOKLYN,11228.0,40.618908,-74.00047,,,1525      72 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4518789.0,Bus,Sedan,,,,2022,12183385,04/12/2022,7:30,9d9479ea-10fc-4618-8d1b-32f0e6f0497f,Occupant,Unspecified,20197957.0,,,,,,,,,,Registrant,,,
2022-04-12,22:00,QUEENS,11418.0,40.696865,-73.81535,ATLANTIC AVENUE,134 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4518591.0,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2022,12183432,04/12/2022,22:00,5d438734-e874-4157-b49d-16deee8fae32,Occupant,Unspecified,20197983.0,52.0,,,,,,,,,Registrant,,,M
2022-04-12,0:00,BROOKLYN,11208.0,40.677166,-73.87775,MILFORD STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,,,,4518667.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12183804,04/12/2022,0:00,e58380d4-e969-4693-b75f-2f7cd8a89b57,Occupant,Unspecified,20198207.0,51.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-09,3:30,MANHATTAN,10026.0,40.80066,-73.9544,7 AVENUE,WEST 112 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4518890.0,Taxi,,,,,2022,12183843,04/09/2022,3:30,e79b5bf5-ff2d-4f38-8dfb-eea32d942f8f,Pedestrian,Injured,,24.0,,Semiconscious,Entire Body,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Other Actions in Roadway,Internal,Pedestrian,Unspecified,Unspecified,M
2022-04-12,0:50,UNKNOWN,,40.655743,-73.85908,BELT PARKWAY,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4518177.0,Station Wagon/Sport Utility Vehicle,Sedan,,,,2022,12181244,04/12/2022,0:50,073081f2-89ac-4d6e-b6a9-27569f3557f0,Occupant,Injured,20196719.0,46.0,Not Ejected,Conscious,Abdomen - Pelvis,Driver,Lap Belt & Harness,,,None Visible,Driver,,,F
2022-04-12,11:00,BROOKLYN,11234.0,40.61871,-73.93076,AVENUE N,EAST 46 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4519012.0,Sedan,Sedan,,,,2022,12184336,04/12/2022,11:00,ab88dc8a-2085-4751-908d-508ea60f8da0,Occupant,Unspecified,20198486.0,73.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-12,13:54,MANHATTAN,10016.0,40.746033,-73.9768,EAST 35 STREET,QUEENS MIDTOWN TUNNEL EXIT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4518376.0,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022,12181727,04/12/2022,13:54,27e69c49-0341-466d-8590-567adbec9b09,Occupant,Unspecified,20197001.0,30.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-12,3:00,BROOKLYN,11238.0,40.681767,-73.96754,ATLANTIC AVENUE,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4518693.0,Sedan,Pick-up Truck,,,,2022,12183117,04/12/2022,3:00,612b369a-eee9-4e7c-84a5-666222beb0a4,Occupant,Unspecified,20197817.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2022-04-12,7:38,BRONX,10467.0,40.874653,-73.86269,MAGENTA STREET,BARNES AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,4518361.0,Sedan,Sedan,,,,2022,12182580,04/12/2022,7:38,0b4ae128-d9fd-4e49-9b11-62130ea433c2,Occupant,Unspecified,20197493.0,78.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
